stock,profitPct,totalTrades,winRate,avgWinpct,avgLosspct,expentancypct,profitFactor
GMDCLTD_minute,-0.29,78,0.37,1.81,-1.49,-0.26,0.72
WELSPUNLIV_minute,-0.29,62,0.45,1.78,-1.92,-0.25,0.76
FINCABLES_minute,-0.3,48,0.38,2.05,-1.65,-0.26,0.75
MINDACORP_minute,-0.3,56,0.43,1.8,-1.76,-0.24,0.77
TIINDIA_minute,-0.3,64,0.34,2.09,-1.58,-0.32,0.71
CREDITACC_minute,-0.3,45,0.36,1.76,-1.17,-0.12,0.83
NESTLEIND_minute,-0.31,37,0.46,0.75,-1.22,-0.31,0.52
INOXINDIA_minute,-0.31,50,0.42,1.63,-1.56,-0.22,0.76
BAJFINANCE_minute,-0.31,24,0.38,1.0,-1.29,-0.43,0.58
GRINDWELL_minute,-0.32,46,0.48,0.86,-1.42,-0.33,0.56
EMAMILTD_minute,-0.32,59,0.39,1.23,-1.28,-0.3,0.62
SIEMENS_minute,-0.32,44,0.45,1.32,-1.63,-0.29,0.7
ZENSARTECH_minute,-0.32,68,0.38,1.56,-1.5,-0.33,0.64
KSB_minute,-0.33,46,0.41,1.66,-1.82,-0.38,0.64
DEEPAKNTR_minute,-0.33,35,0.54,0.87,-1.71,-0.31,0.61
NUVOCO_minute,-0.34,35,0.31,1.45,-1.19,-0.36,0.58
GRINFRA_minute,-0.34,52,0.42,1.09,-1.46,-0.38,0.56
SOBHA_minute,-0.34,72,0.4,2.44,-2.17,-0.31,0.78
APTUS_minute,-0.34,40,0.45,1.5,-1.79,-0.31,0.68
TATACONSUM_minute,-0.34,36,0.47,0.98,-1.55,-0.35,0.6
PNCINFRA_minute,-0.34,51,0.39,1.85,-1.61,-0.25,0.74
NH_minute,-0.35,48,0.38,1.28,-1.32,-0.35,0.58
NYKAA_minute,-0.35,58,0.43,1.18,-1.45,-0.31,0.62
JYOTHYLAB_minute,-0.36,63,0.38,1.42,-1.42,-0.34,0.63
RTNINDIA_minute,-0.36,60,0.4,1.87,-1.82,-0.34,0.68
IDBI_minute,-0.36,65,0.43,1.38,-1.65,-0.34,0.64
SUNDRMFAST_minute,-0.36,50,0.4,1.16,-1.37,-0.36,0.57
RATNAMANI_minute,-0.37,65,0.4,1.2,-1.4,-0.36,0.57
MEDANTA_minute,-0.37,36,0.36,1.89,-1.59,-0.34,0.67
VGUARD_minute,-0.38,71,0.45,1.15,-1.66,-0.39,0.6
ECLERX_minute,-0.38,47,0.47,1.38,-1.83,-0.33,0.67
SPARC_minute,-0.38,44,0.3,2.05,-1.49,-0.44,0.58
ANANTRAJ_minute,-0.38,62,0.4,1.33,-1.6,-0.42,0.56
IRB_minute,-0.38,75,0.4,1.91,-1.86,-0.35,0.7
PFC_minute,-0.39,37,0.35,1.13,-1.14,-0.34,0.54
GILLETTE_minute,-0.39,42,0.38,1.47,-1.48,-0.36,0.61
IREDA_minute,-0.39,68,0.35,2.08,-1.73,-0.38,0.66
POONAWALLA_minute,-0.4,53,0.36,1.49,-1.52,-0.44,0.57
AMBER_minute,-0.41,47,0.26,1.43,-1.11,-0.46,0.45
GODIGIT_minute,-0.42,27,0.37,1.98,-1.75,-0.37,0.66
ATUL_minute,-0.42,45,0.38,0.88,-1.26,-0.45,0.44
CGCL_minute,-0.42,55,0.42,1.0,-1.44,-0.42,0.52
BDL_minute,-0.43,66,0.39,2.24,-2.37,-0.55,0.63
HINDCOPPER_minute,-0.43,55,0.42,1.65,-1.88,-0.41,0.63
APLAPOLLO_minute,-0.44,36,0.39,1.23,-1.48,-0.43,0.53
ICICIPRULI_minute,-0.44,38,0.32,0.74,-0.91,-0.39,0.39
BATAINDIA_minute,-0.44,40,0.35,0.85,-1.09,-0.41,0.42
IOB_minute,-0.45,70,0.36,1.62,-1.61,-0.45,0.57
BASF_minute,-0.45,54,0.48,1.99,-2.42,-0.3,0.82
DATAPATTNS_minute,-0.46,96,0.34,2.2,-1.76,-0.4,0.67
DMART_minute,-0.46,55,0.4,0.95,-1.45,-0.49,0.45
TITAN_minute,-0.46,37,0.46,0.63,-1.35,-0.44,0.4
CCL_minute,-0.46,53,0.32,1.26,-1.26,-0.45,0.47
CERA_minute,-0.47,47,0.43,1.22,-1.63,-0.42,0.56
GRSE_minute,-0.47,88,0.35,2.58,-1.9,-0.32,0.75
CONCORDBIO_minute,-0.47,70,0.34,1.6,-1.43,-0.39,0.6
MRPL_minute,-0.48,91,0.35,1.87,-1.76,-0.49,0.58
GLAND_minute,-0.49,48,0.31,1.7,-1.49,-0.5,0.53
DOMS_minute,-0.5,46,0.48,1.34,-1.97,-0.39,0.62
KPRMILL_minute,-0.5,47,0.28,2.59,-1.6,-0.44,0.62
VTL_minute,-0.5,66,0.33,1.96,-1.66,-0.45,0.6
AUBANK_minute,-0.51,31,0.39,1.19,-1.51,-0.47,0.5
INDIAMART_minute,-0.52,33,0.42,1.18,-1.7,-0.48,0.51
ATGL_minute,-0.53,53,0.3,1.78,-1.71,-0.65,0.46
VINATIORGA_minute,-0.53,46,0.35,1.03,-1.34,-0.51,0.43
SBFC_minute,-0.54,28,0.43,1.0,-1.68,-0.53,0.44
CHEMPLASTS_minute,-0.55,42,0.45,1.6,-2.28,-0.53,0.6
JKBANK_minute,-0.55,54,0.39,0.93,-1.48,-0.54,0.4
GODREJAGRO_minute,-0.55,56,0.39,1.32,-1.77,-0.55,0.5
ASTRAZEN_minute,-0.56,40,0.35,1.2,-1.42,-0.51,0.45
WELCORP_minute,-0.56,58,0.45,1.45,-2.11,-0.52,0.56
ICICIGI_minute,-0.56,35,0.31,0.64,-1.1,-0.55,0.27
AWL_minute,-0.57,40,0.23,2.17,-1.37,-0.57,0.46
TANLA_minute,-0.58,71,0.32,1.45,-1.52,-0.56,0.45
GRANULES_minute,-0.61,54,0.5,1.32,-2.16,-0.42,0.61
ADANIPOWER_minute,-0.62,54,0.31,1.07,-1.48,-0.68,0.34
CHENNPETRO_minute,-0.62,76,0.37,1.42,-1.76,-0.59,0.47
ANANDRATHI_minute,-0.65,53,0.36,1.22,-1.66,-0.63,0.41
TECHNOE_minute,-0.67,52,0.37,1.43,-1.92,-0.7,0.44
HAPPSTMNDS_minute,-0.68,26,0.31,0.89,-1.31,-0.64,0.3
AJANTPHARM_minute,-0.69,47,0.36,1.33,-1.71,-0.61,0.44
PRESTIGE_minute,-0.69,43,0.44,1.75,-2.3,-0.51,0.6
JUBLFOOD_minute,-0.7,29,0.24,1.06,-1.22,-0.67,0.28
HONASA_minute,-0.71,58,0.45,1.66,-2.54,-0.66,0.53
TORNTPOWER_minute,-0.72,83,0.35,1.93,-2.05,-0.66,0.51
SYRMA_minute,-0.73,47,0.38,1.67,-2.07,-0.64,0.5
RHIM_minute,-0.77,35,0.37,0.89,-1.75,-0.77,0.3
JKLAKSHMI_minute,-0.79,32,0.22,1.26,-1.38,-0.8,0.26
ENGINERSIN_minute,-0.79,83,0.33,1.61,-1.98,-0.81,0.39
ADANIGREEN_minute,-0.82,52,0.38,1.24,-2.29,-0.93,0.35
JBMA_minute,-0.82,57,0.32,1.58,-1.81,-0.74,0.4
SWANENERGY_minute,-0.92,46,0.28,2.19,-2.04,-0.84,0.42
CARBORUNIV_minute,-0.97,36,0.42,0.64,-2.08,-0.94,0.22
SAMMAANCAP_minute,-1.02,45,0.33,1.75,-2.38,-1.0,0.37
