stock,profitPct,totalTrades,winRate,avgWinpct,avgLosspct,expentancypct,profitFactor
AEGISLOG_minute,-0.35,38,0.34,1.0,-1.34,-0.54,0.4
PRESTIGE_minute,-0.35,17,0.29,1.41,-1.0,-0.29,0.59
TATATECH_minute,-0.36,13,0.15,1.81,-0.81,-0.4,0.45
RCF_minute,-0.36,54,0.31,1.37,-1.16,-0.36,0.56
CHEMPLASTS_minute,-0.36,25,0.4,1.04,-1.32,-0.38,0.53
PNCINFRA_minute,-0.36,28,0.32,1.55,-1.26,-0.36,0.58
GODREJAGRO_minute,-0.37,35,0.26,1.23,-0.95,-0.38,0.47
CUMMINSIND_minute,-0.37,8,0.38,0.75,-1.19,-0.46,0.38
JUSTDIAL_minute,-0.37,35,0.31,1.59,-1.2,-0.32,0.61
RITES_minute,-0.38,48,0.31,1.46,-1.2,-0.37,0.55
BRIGADE_minute,-0.38,26,0.5,0.64,-1.35,-0.36,0.47
SAREGAMA_minute,-0.39,27,0.3,0.68,-0.82,-0.38,0.35
DIVISLAB_minute,-0.39,12,0.42,0.39,-0.88,-0.35,0.32
KIMS_minute,-0.39,28,0.36,0.68,-0.97,-0.38,0.39
JUBLINGREA_minute,-0.4,30,0.27,1.83,-1.21,-0.4,0.55
GMDCLTD_minute,-0.4,44,0.3,1.16,-1.03,-0.39,0.47
VARROC_minute,-0.4,25,0.32,1.31,-1.22,-0.41,0.51
PVRINOX_minute,-0.4,25,0.4,0.6,-1.04,-0.38,0.38
NAVINFLUOR_minute,-0.41,19,0.53,0.46,-1.31,-0.38,0.39
CIEINDIA_minute,-0.41,27,0.22,1.05,-0.83,-0.42,0.36
DLF_minute,-0.41,11,0.36,1.25,-1.34,-0.4,0.53
CAMPUS_minute,-0.41,39,0.38,0.7,-1.09,-0.4,0.4
MSUMI_minute,-0.41,12,0.17,1.6,-0.93,-0.51,0.38
MEDANTA_minute,-0.42,16,0.12,3.58,-1.08,-0.5,0.51
ICICIPRULI_minute,-0.42,15,0.2,0.65,-0.69,-0.42,0.25
GRINFRA_minute,-0.42,35,0.31,1.08,-1.13,-0.43,0.44
IOB_minute,-0.43,39,0.23,0.66,-0.77,-0.44,0.26
GODFRYPHLP_minute,-0.43,40,0.38,1.26,-1.18,-0.27,0.64
NESTLEIND_minute,-0.43,6,0.33,0.49,-0.9,-0.44,0.27
HONASA_minute,-0.43,35,0.43,1.33,-1.8,-0.46,0.55
FINEORG_minute,-0.43,25,0.28,1.42,-1.15,-0.43,0.48
SOBHA_minute,-0.44,39,0.28,2.02,-1.36,-0.41,0.58
NMDC_minute,-0.45,8,0.25,1.96,-1.23,-0.44,0.53
VEDL_minute,-0.45,22,0.32,0.89,-1.12,-0.48,0.37
UCOBANK_minute,-0.46,37,0.27,0.79,-0.94,-0.47,0.32
EMAMILTD_minute,-0.46,33,0.24,0.74,-0.85,-0.46,0.28
GSFC_minute,-0.46,29,0.34,1.21,-1.38,-0.49,0.49
KPIL_minute,-0.46,30,0.4,0.5,-1.05,-0.43,0.32
MAZDOCK_minute,-0.46,48,0.31,0.94,-1.0,-0.4,0.43
OLECTRA_minute,-0.46,63,0.35,0.81,-1.12,-0.44,0.39
CHOLAHLDNG_minute,-0.47,26,0.23,1.22,-1.04,-0.52,0.35
AVANTIFEED_minute,-0.47,34,0.32,0.88,-1.1,-0.46,0.39
VINATIORGA_minute,-0.47,29,0.24,0.78,-0.9,-0.49,0.29
BAJFINANCE_minute,-0.48,3,0.0,0.0,-0.72,-0.72,0.0
ATUL_minute,-0.48,29,0.31,1.05,-1.24,-0.53,0.4
ADANIPOWER_minute,-0.48,25,0.24,0.79,-0.93,-0.52,0.28
NAUKRI_minute,-0.49,15,0.27,0.44,-0.85,-0.51,0.19
SIGNATURE_minute,-0.49,13,0.31,0.43,-0.86,-0.46,0.22
FEDERALBNK_minute,-0.51,5,0.2,0.69,-0.95,-0.62,0.18
CLEAN_minute,-0.51,14,0.36,1.25,-1.4,-0.45,0.5
JKCEMENT_minute,-0.52,28,0.25,1.39,-1.11,-0.49,0.42
HDFCLIFE_minute,-0.53,2,0.0,0.0,-0.51,-0.51,0.0
JKLAKSHMI_minute,-0.53,14,0.14,1.28,-0.83,-0.53,0.26
CENTRALBK_minute,-0.53,27,0.19,0.4,-0.75,-0.54,0.12
CHENNPETRO_minute,-0.53,41,0.32,1.2,-1.18,-0.43,0.47
CCL_minute,-0.54,39,0.23,0.6,-0.89,-0.54,0.2
TIINDIA_minute,-0.54,27,0.07,1.33,-0.7,-0.55,0.16
SCHAEFFLER_minute,-0.55,21,0.19,0.69,-0.83,-0.54,0.19
SONATSOFTW_minute,-0.55,36,0.33,0.86,-1.29,-0.58,0.33
PATANJALI_minute,-0.55,21,0.29,0.47,-0.99,-0.57,0.19
MUTHOOTFIN_minute,-0.55,20,0.3,0.82,-1.1,-0.52,0.32
BALKRISIND_minute,-0.56,14,0.21,1.09,-1.01,-0.56,0.29
BERGEPAINT_minute,-0.57,20,0.25,0.72,-0.94,-0.53,0.25
ZFCVINDIA_minute,-0.57,25,0.28,0.63,-1.05,-0.58,0.23
SUNTV_minute,-0.57,29,0.21,1.43,-1.08,-0.56,0.35
HINDUNILVR_minute,-0.58,11,0.09,1.47,-0.78,-0.58,0.19
INOXINDIA_minute,-0.59,22,0.23,0.39,-0.93,-0.63,0.13
IIFL_minute,-0.62,27,0.41,0.61,-1.52,-0.65,0.28
VTL_minute,-0.63,28,0.21,1.02,-1.08,-0.63,0.26
BDL_minute,-0.63,28,0.25,0.63,-1.24,-0.77,0.18
NETWORK18_minute,-0.64,29,0.28,1.19,-1.25,-0.58,0.36
CARBORUNIV_minute,-0.64,23,0.35,0.52,-1.25,-0.63,0.22
ADANIGREEN_minute,-0.66,26,0.38,1.07,-2.08,-0.87,0.34
HAL_minute,-0.68,7,0.14,1.63,-0.99,-0.61,0.28
GLAND_minute,-0.69,23,0.26,1.06,-1.26,-0.66,0.3
POONAWALLA_minute,-0.7,27,0.22,1.09,-1.22,-0.7,0.26
AUBANK_minute,-0.7,8,0.12,0.58,-0.88,-0.7,0.09
WELSPUNLIV_minute,-0.7,31,0.39,0.62,-1.54,-0.7,0.25
CEATLTD_minute,-0.75,23,0.35,0.9,-1.63,-0.75,0.29
INDIAMART_minute,-0.75,17,0.35,0.34,-1.26,-0.7,0.15
TITAN_minute,-0.75,8,0.38,0.75,-1.65,-0.75,0.27
AJANTPHARM_minute,-0.77,27,0.19,1.14,-1.1,-0.69,0.23
PHOENIXLTD_minute,-0.79,10,0.2,3.45,-1.79,-0.74,0.48
ANANDRATHI_minute,-0.79,25,0.32,0.97,-1.59,-0.77,0.29
SUNDARMFIN_minute,-0.8,27,0.15,0.39,-1.07,-0.85,0.07
RHIM_minute,-0.81,15,0.2,1.8,-1.51,-0.85,0.3
SBICARD_minute,-0.82,13,0.31,0.62,-1.45,-0.82,0.19
CUB_minute,-0.85,15,0.13,0.9,-1.08,-0.82,0.13
PFC_minute,-0.9,6,0.33,0.71,-1.59,-0.82,0.22
OFSS_minute,-0.91,16,0.19,0.28,-1.04,-0.79,0.06
EXIDEIND_minute,-0.91,14,0.21,0.65,-1.51,-1.04,0.12
HAPPSTMNDS_minute,-1.06,9,0.33,0.33,-1.57,-0.93,0.11
SYRMA_minute,-1.08,21,0.14,3.07,-1.6,-0.93,0.32
ATGL_minute,-1.09,30,0.2,0.51,-1.67,-1.23,0.08
TATAMOTORS_minute,-1.15,8,0.12,0.17,-1.24,-1.06,0.02
