stock,profitPct,totalTrades,winRate,avgWinpct,avgLosspct,expentancypct,profitFactor
NCC_minute,-0.26,84,0.3,1.14,-0.86,-0.26,0.57
DEEPAKFERT_minute,-0.26,61,0.44,0.82,-1.37,-0.41,0.47
RBLBANK_minute,-0.26,52,0.37,1.24,-1.21,-0.31,0.59
OLECTRA_minute,-0.26,93,0.38,1.03,-1.0,-0.24,0.62
ANANTRAJ_minute,-0.26,62,0.35,1.01,-1.01,-0.29,0.55
SUMICHEM_minute,-0.26,46,0.37,1.01,-1.01,-0.27,0.6
VGUARD_minute,-0.26,71,0.38,0.79,-0.9,-0.26,0.55
CAMPUS_minute,-0.26,66,0.38,0.9,-0.95,-0.25,0.6
EIHOTEL_minute,-0.27,63,0.33,1.44,-1.1,-0.26,0.67
JUBLFOOD_minute,-0.27,29,0.28,1.04,-0.75,-0.25,0.53
BAYERCROP_minute,-0.27,33,0.3,1.59,-1.06,-0.26,0.65
POWERINDIA_minute,-0.27,70,0.31,1.45,-1.11,-0.3,0.61
RATNAMANI_minute,-0.27,65,0.25,1.1,-0.7,-0.25,0.52
SOBHA_minute,-0.27,72,0.31,1.98,-1.24,-0.25,0.72
CESC_minute,-0.27,64,0.38,1.06,-1.01,-0.23,0.63
JSL_minute,-0.28,39,0.38,0.87,-1.03,-0.3,0.55
DOMS_minute,-0.28,46,0.43,0.95,-1.06,-0.19,0.69
VIPIND_minute,-0.28,52,0.4,0.89,-1.05,-0.27,0.57
KSB_minute,-0.29,46,0.3,0.8,-0.84,-0.34,0.43
CCL_minute,-0.29,53,0.3,1.03,-0.83,-0.27,0.53
ASIANPAINT_minute,-0.3,25,0.44,0.68,-1.04,-0.28,0.51
NESTLEIND_minute,-0.3,37,0.43,0.7,-1.07,-0.31,0.5
HDFCAMC_minute,-0.3,32,0.41,1.25,-1.3,-0.26,0.66
MRPL_minute,-0.3,91,0.36,0.85,-0.97,-0.31,0.5
VTL_minute,-0.3,66,0.3,1.49,-1.03,-0.27,0.63
EXIDEIND_minute,-0.3,51,0.35,0.82,-0.98,-0.34,0.46
CREDITACC_minute,-0.31,45,0.38,0.57,-0.78,-0.27,0.44
METROBRAND_minute,-0.31,30,0.47,0.89,-1.44,-0.35,0.58
ZENSARTECH_minute,-0.31,68,0.37,0.84,-0.99,-0.32,0.5
JUBLINGREA_minute,-0.31,46,0.24,2.01,-1.0,-0.28,0.63
JBCHEPHARM_minute,-0.32,36,0.33,0.48,-0.72,-0.32,0.33
RADICO_minute,-0.32,42,0.38,0.79,-1.07,-0.36,0.46
BALAMINES_minute,-0.32,42,0.26,1.37,-0.9,-0.31,0.54
SPARC_minute,-0.33,44,0.23,1.56,-0.93,-0.36,0.51
IDBI_minute,-0.33,65,0.35,1.12,-1.09,-0.31,0.56
AWL_minute,-0.33,40,0.25,1.35,-0.9,-0.33,0.5
AUBANK_minute,-0.33,31,0.35,1.18,-1.1,-0.29,0.59
CEATLTD_minute,-0.34,55,0.38,1.11,-1.22,-0.33,0.58
DMART_minute,-0.34,55,0.4,0.64,-1.02,-0.36,0.43
CIEINDIA_minute,-0.34,56,0.27,0.91,-0.79,-0.33,0.42
ADANIGREEN_minute,-0.35,52,0.4,1.08,-1.45,-0.43,0.52
GILLETTE_minute,-0.35,42,0.31,1.43,-1.18,-0.37,0.54
BSE_minute,-0.35,67,0.46,1.13,-1.64,-0.35,0.61
TIMKEN_minute,-0.35,42,0.38,0.53,-0.89,-0.35,0.37
HONASA_minute,-0.35,58,0.47,1.29,-1.67,-0.29,0.67
ICICIGI_minute,-0.35,35,0.31,0.57,-0.75,-0.34,0.35
BATAINDIA_minute,-0.37,40,0.35,0.85,-1.0,-0.35,0.46
PFC_minute,-0.37,37,0.41,0.7,-1.03,-0.33,0.46
BERGEPAINT_minute,-0.38,49,0.35,0.92,-1.01,-0.34,0.49
POONAWALLA_minute,-0.38,53,0.26,1.52,-1.1,-0.41,0.51
ZFCVINDIA_minute,-0.38,41,0.29,1.02,-0.95,-0.37,0.44
KOTAKBANK_minute,-0.39,21,0.38,0.68,-1.05,-0.39,0.4
SAMMAANCAP_minute,-0.39,45,0.36,1.03,-1.19,-0.4,0.48
VINATIORGA_minute,-0.39,46,0.26,1.07,-0.9,-0.38,0.43
NETWORK18_minute,-0.4,51,0.31,1.39,-1.15,-0.35,0.55
FINPIPE_minute,-0.4,52,0.31,0.9,-0.95,-0.38,0.42
JBMA_minute,-0.4,57,0.37,1.13,-1.22,-0.36,0.54
ICICIPRULI_minute,-0.41,38,0.21,0.69,-0.69,-0.4,0.28
ENGINERSIN_minute,-0.41,83,0.3,1.23,-1.15,-0.43,0.46
WELSPUNLIV_minute,-0.42,62,0.37,0.95,-1.22,-0.41,0.46
WELCORP_minute,-0.42,58,0.38,0.98,-1.26,-0.41,0.48
PRESTIGE_minute,-0.44,43,0.33,0.96,-1.04,-0.39,0.44
TITAN_minute,-0.44,37,0.35,0.7,-1.03,-0.42,0.37
MSUMI_minute,-0.44,35,0.26,1.2,-1.07,-0.48,0.4
SYRMA_minute,-0.46,47,0.38,1.24,-1.39,-0.38,0.55
CHENNPETRO_minute,-0.46,76,0.34,1.04,-1.16,-0.41,0.47
APLAPOLLO_minute,-0.46,36,0.25,0.95,-0.89,-0.43,0.36
SIGNATURE_minute,-0.47,22,0.27,0.3,-0.75,-0.46,0.15
TORNTPOWER_minute,-0.47,83,0.34,1.12,-1.3,-0.49,0.45
CHEMPLASTS_minute,-0.48,42,0.36,0.86,-1.25,-0.5,0.4
CUB_minute,-0.48,33,0.27,1.27,-1.15,-0.49,0.43
PATANJALI_minute,-0.48,34,0.29,0.57,-0.91,-0.48,0.26
ATUL_minute,-0.48,45,0.31,0.94,-1.16,-0.51,0.38
GLAND_minute,-0.49,48,0.23,1.61,-1.13,-0.5,0.44
BALKRISIND_minute,-0.49,31,0.26,0.76,-0.9,-0.47,0.29
SWANENERGY_minute,-0.49,46,0.37,1.03,-1.31,-0.45,0.46
GODREJAGRO_minute,-0.5,56,0.3,1.07,-1.22,-0.52,0.39
JUSTDIAL_minute,-0.51,53,0.3,1.37,-1.23,-0.45,0.48
TIINDIA_minute,-0.51,64,0.22,0.89,-0.91,-0.51,0.28
JKCEMENT_minute,-0.52,46,0.28,0.93,-1.09,-0.52,0.35
SCHAEFFLER_minute,-0.52,34,0.21,0.65,-0.86,-0.55,0.2
ADANIPOWER_minute,-0.52,54,0.3,0.75,-1.09,-0.54,0.3
RHIM_minute,-0.52,35,0.31,1.15,-1.29,-0.53,0.41
SUNTV_minute,-0.53,52,0.27,0.93,-1.06,-0.53,0.33
SIEMENS_minute,-0.54,44,0.27,1.37,-1.23,-0.52,0.43
SUNDARMFIN_minute,-0.54,50,0.24,0.97,-1.02,-0.54,0.32
CHOLAHLDNG_minute,-0.56,45,0.24,0.8,-1.03,-0.59,0.25
INDIAMART_minute,-0.56,33,0.39,0.61,-1.26,-0.53,0.31
POLICYBZR_minute,-0.57,48,0.21,1.53,-1.1,-0.55,0.36
CARBORUNIV_minute,-0.62,36,0.39,0.54,-1.33,-0.6,0.26
AJANTPHARM_minute,-0.63,47,0.3,0.71,-1.15,-0.6,0.26
JKLAKSHMI_minute,-0.63,32,0.25,0.41,-0.99,-0.64,0.14
ATGL_minute,-0.67,53,0.26,0.66,-1.3,-0.78,0.19
HAPPSTMNDS_minute,-0.68,26,0.31,0.51,-1.13,-0.63,0.2
ANANDRATHI_minute,-0.68,53,0.32,0.69,-1.33,-0.68,0.25
